PFAS_Name,CASRN,PFAS_Class,Chain_Length,MW,LogKow,Species,Species_Group,Trophic_Level,Is_Aquatic,is_fish,is_mammal,is_plant,is_human,PFAS_Class_encoded,Tissue,Exposure Route,Duration_days,Concentration_ng_g,log_concentration,BCF,log_BCF,Study Year
PFHxS,355-46-4,Sulfonate,6.0,400.1,4.14,Leopard Frog,Other,2,0,0,0,0,0,0.0,Whole organism,Renewal,,0.44499999999999995,-0.35163998901906846,,,2022
PFHxS,355-46-4,Sulfonate,6.0,400.1,4.14,Leopard Frog,Other,2,0,0,0,0,0,0.0,Whole organism,Renewal,,1.183,0.07298474462793039,,,2022
PFHxS,355-46-4,Sulfonate,6.0,400.1,4.14,Leopard Frog,Other,2,0,0,0,0,0,0.0,Whole organism,Renewal,,0.44499999999999995,-0.35163998901906846,,,2022
PFHxS,355-46-4,Sulfonate,6.0,400.1,4.14,Scud,Other,2,0,0,0,0,0,0.0,Tissue,Static,,12.3,1.089905111439398,0.03,-1.5228787452803376,2022
PFHxS,355-46-4,Sulfonate,6.0,400.1,4.14,Scud,Other,2,0,0,0,0,0,0.0,Tissue,Static,,12.3,1.089905111439398,0.04,-1.3979400086720375,2022
PFHxS,355-46-4,Sulfonate,6.0,400.1,4.14,Scud,Other,2,0,0,0,0,0,0.0,Tissue,Static,,12.3,1.089905111439398,0.05,-1.3010299956639813,2022
PFHxS,355-46-4,Sulfonate,6.0,400.1,4.14,Scud,Other,2,0,0,0,0,0,0.0,Tissue,Static,,12.3,1.089905111439398,0.07,-1.154901959985743,2022
PFHxS,355-46-4,Sulfonate,6.0,400.1,4.14,Scud,Other,2,0,0,0,0,0,0.0,Tissue,Static,,12.3,1.089905111439398,0.08,-1.0969100130080565,2022
PFHxS,355-46-4,Sulfonate,6.0,400.1,4.14,Zebra Danio,Other,2,0,0,0,0,0,0.0,Whole organism,Renewal,,400.1114,2.6021809255018704,19.4,1.287801729930226,2023
,3871-99-6,,,,,Zebra Danio,Other,2,0,0,0,0,0,-1.0,Whole organism,Renewal,,3425.83566,3.5347665256852383,15.0,1.1760912590556813,2019
,3871-99-6,,,,,Zebra Danio,Other,2,0,0,0,0,0,-1.0,Whole organism,Renewal,,263.52582,2.4208231733784014,21.0,1.3222192947339193,2019
,3871-99-6,,,,,Zebra Danio,Other,2,0,0,0,0,0,-1.0,Whole organism,Renewal,,351.36776,2.5457619099867013,22.0,1.3424226808222062,2019
,3871-99-6,,,,,Zebra Danio,Other,2,0,0,0,0,0,-1.0,Whole organism,Renewal,,1919.346389,3.2831533599651794,30.0,1.4771212547196624,2021
,3871-99-6,,,,,Zebra Danio,Other,2,0,0,0,0,0,-1.0,Whole organism,Renewal,,144.939201,2.161185862872645,55.0,1.7403626894942439,2021
,3871-99-6,,,,,Zebra Danio,Other,2,0,0,0,0,0,-1.0,Whole organism,Renewal,,16059.999999999998,4.2057455409426625,8.01,0.9036325160842377,2020
,3871-99-6,,,,,Zebra Danio,Other,2,0,0,0,0,0,-1.0,Whole organism,Renewal,,28040.0,4.447778009294621,9.3,0.9684829485539351,2020
,3871-99-6,,,,,Zebra Danio,Other,2,0,0,0,0,0,-1.0,Whole organism,Renewal,,9070.0,3.957607287060095,11.82,1.0726174765452365,2020
,3871-99-6,,,,,Zebra Danio,Other,2,0,0,0,0,0,-1.0,Whole organism,Renewal,,3425.83566,3.5347665256852383,160.0,2.2041199826559246,2019
,3871-99-6,,,,,Zebra Danio,Other,2,0,0,0,0,0,-1.0,Whole organism,Renewal,,263.52582,2.4208231733784014,220.0,2.342422680822206,2019
,3871-99-6,,,,,Zebra Danio,Other,2,0,0,0,0,0,-1.0,Whole organism,Renewal,,351.36776,2.5457619099867013,230.0,2.361727836017593,2019
,3871-99-6,,,,,Fathead Minnow,Fish,3,1,1,0,0,0,-1.0,Ovaries,Renewal,,301.0,2.4785664955938436,,,2021
,3871-99-6,,,,,Zebra Danio,Other,2,0,0,0,0,0,-1.0,Whole organism,Renewal,,9070.0,3.957607287060095,,,2020
,3871-99-6,,,,,Fathead Minnow,Fish,3,1,1,0,0,0,-1.0,Ovaries,Renewal,,180.0,2.255272505103306,,,2021
,3871-99-6,,,,,Zebra Danio,Other,2,0,0,0,0,0,-1.0,Whole organism,Renewal,,2196.0485,3.3416419273307767,,,2023
,3871-99-6,,,,,Rainbow Trout,Fish,3,1,1,0,0,0,-1.0,Multiple entries,Food,,308.0,2.4885507165004443,,,2015
,3871-99-6,,,,,Mussel,Other,2,0,0,0,0,0,-1.0,Gill(s),Static,,43.92097,1.6426719229947577,,,2006
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Green Algae,Other,2,0,0,0,0,0,1.0,Whole organism,Static,,99376.992,4.997285847133078,65.81,1.8182918907999959,2025
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Green Algae,Other,2,0,0,0,0,0,1.0,,Static,,40000.0,4.6020599913279625,82.95,1.9188163903603794,2023
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Green Algae,Other,2,0,0,0,0,0,1.0,,Static,,80000.0,4.903089986991944,83.11,1.9196532823103643,2023
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Green Algae,Other,2,0,0,0,0,0,1.0,,Static,,20000.0,4.301029995663981,101.93,2.0083020242120013,2023
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Green Algae,Other,2,0,0,0,0,0,1.0,,Static,,10000.0,4.0,109.47,2.039295118084311,2023
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Green Algae,Other,2,0,0,0,0,0,1.0,,Static,,5000.0,3.6989700043360187,117.23,2.069038764986071,2023
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Green Algae,Other,2,0,0,0,0,0,1.0,,Static,,970.0,2.9867717342662448,,,2020
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Green Algae,Other,2,0,0,0,0,0,1.0,,Static,,950.0,2.9777236052888476,,,2020
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Green Algae,Other,2,0,0,0,0,0,1.0,,Static,,860.0,2.934498451243568,,,2020
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Green Algae,Other,2,0,0,0,0,0,1.0,,Static,,950.0,2.9777236052888476,,,2020
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Green Algae,Other,2,0,0,0,0,0,1.0,,Static,,840.0,2.9242792860618816,,,2020
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Green Algae,Other,2,0,0,0,0,0,1.0,,Static,,940.0,2.9731278535996988,,,2020
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Green Algae,Other,2,0,0,0,0,0,1.0,,Static,,950.0,2.9777236052888476,,,2020
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Green Algae,Other,2,0,0,0,0,0,1.0,,Static,,830.0,2.9190780923760737,,,2020
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Blue-Green Algae,Other,2,0,0,0,0,0,1.0,,Static,,87.7667,1.9433297693292084,,,2023
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Blue-Green Algae,Other,2,0,0,0,0,0,1.0,,Static,,88.86670000000001,1.9487390532593034,,,2023
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Blue-Green Algae,Other,2,0,0,0,0,0,1.0,,Static,,92.5,1.9661417327390327,,,2023
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Blue-Green Algae,Other,2,0,0,0,0,0,1.0,,Static,,90.39999999999999,1.9561684304753633,,,2023
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Leopard Frog,Other,2,0,0,0,0,0,1.0,Whole organism,Lentic ,,66.0,1.8195439355418688,0.3,-0.5228787452803376,2021
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Leopard Frog,Other,2,0,0,0,0,0,1.0,Whole organism,Lentic ,,7.3,0.8633228601204559,2.2,0.3424226808222063,2021
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Leopard Frog,Other,2,0,0,0,0,0,1.0,Whole organism,Lentic ,,2.9,0.4623979978989561,7.0,0.8450980400142568,2021
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Leopard Frog,Other,2,0,0,0,0,0,1.0,Whole organism,Renewal,,100.0,2.0,,,2017
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Leopard Frog,Other,2,0,0,0,0,0,1.0,Whole organism,Renewal,,100.0,2.0,,,2017
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Leopard Frog,Other,2,0,0,0,0,0,1.0,Whole organism,Renewal,,1000.0,3.0,,,2017
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Leopard Frog,Other,2,0,0,0,0,0,1.0,Whole organism,Renewal,,1000.0,3.0,,,2017
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Leopard Frog,Other,2,0,0,0,0,0,1.0,Whole organism,Renewal,,10.0,1.0,,,2017
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Leopard Frog,Other,2,0,0,0,0,0,1.0,Whole organism,Renewal,,1000.0,3.0,,,2017
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Leopard Frog,Other,2,0,0,0,0,0,1.0,Whole organism,Renewal,,100.0,2.0,,,2017
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Leopard Frog,Other,2,0,0,0,0,0,1.0,Whole organism,Renewal,,100.0,2.0,,,2017
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Leopard Frog,Other,2,0,0,0,0,0,1.0,Whole organism,Renewal,,10.0,1.0,,,2017
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Leopard Frog,Other,2,0,0,0,0,0,1.0,Whole organism,Renewal,,1000.0,3.0,,,2017
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Leopard Frog,Other,2,0,0,0,0,0,1.0,Whole organism,Renewal,,10.0,1.0,,,2017
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Leopard Frog,Other,2,0,0,0,0,0,1.0,Whole organism,Renewal,,10.0,1.0,,,2017
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Water Flea,Other,2,0,0,0,0,0,1.0,Whole organism,Renewal,,99376.992,4.997285847133078,58.62,1.7680458141024167,2025
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Water Flea,Other,2,0,0,0,0,0,1.0,Whole organism,Static,,10.0,1.0,,,2025
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Water Flea,Other,2,0,0,0,0,0,1.0,Whole organism,Static,,10.0,1.0,,,2025
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Water Flea,Other,2,0,0,0,0,0,1.0,Whole organism,Static,,10.0,1.0,,,2025
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Water Flea,Other,2,0,0,0,0,0,1.0,Whole organism,Static,,10.0,1.0,,,2025
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,"Hirame, Flounder",Other,2,0,0,0,0,0,1.0,Whole organism,Static,,210.0,2.322219294733919,34.0,1.5314789170422551,2025
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,"Hirame, Flounder",Other,2,0,0,0,0,0,1.0,Whole organism,Static,,0.25999999999999995,-0.5850266520291821,151.0,2.1789769472931693,2025
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Flounder,Other,2,0,0,0,0,0,1.0,Muscle,Renewal,,197.0,2.294466226161593,,,2018
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Indian Medaka,Fish,3,1,1,0,0,0,1.0,Multiple entries,Renewal,,103.5,2.0149403497929366,,,2020
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Indian Medaka,Fish,3,1,1,0,0,0,1.0,Multiple entries,Renewal,,109.7,2.0402066275747113,,,2020
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Indian Medaka,Fish,3,1,1,0,0,0,1.0,Multiple entries,Renewal,,102.4,2.010299956639812,,,2020
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Nile Tilapia,Other,2,0,0,0,0,0,1.0,Multiple entries,Food,,5000000.0,6.698970004336019,,,2011
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Zebra Danio,Other,2,0,0,0,0,0,1.0,Whole organism,Renewal,,1000.0,3.0,0.006,-2.221848749616356,2013
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Zebra Danio,Other,2,0,0,0,0,0,1.0,Whole organism,Renewal,,500.0,2.6989700043360187,0.008,-2.0969100130080562,2013
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Zebra Danio,Other,2,0,0,0,0,0,1.0,Whole organism,Renewal,,1000.0,3.0,0.011,-1.958607314841775,2013
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Zebra Danio,Other,2,0,0,0,0,0,1.0,Whole organism,Renewal,,100.0,2.0,0.013,-1.8860566476931633,2013
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Zebra Danio,Other,2,0,0,0,0,0,1.0,Whole organism,Renewal,,100.0,2.0,0.016,-1.7958800173440752,2013
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Zebra Danio,Other,2,0,0,0,0,0,1.0,Whole organism,Renewal,,500.0,2.6989700043360187,0.017,-1.7695510786217261,2013
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Zebra Danio,Other,2,0,0,0,0,0,1.0,Whole organism,Renewal,,500.0,2.6989700043360187,0.017,-1.7695510786217261,2013
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Zebra Danio,Other,2,0,0,0,0,0,1.0,Whole organism,Renewal,,1000.0,3.0,0.02,-1.6989700043360187,2013
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Zebra Danio,Other,2,0,0,0,0,0,1.0,Whole organism,Renewal,,100.0,2.0,0.03,-1.5228787452803376,2013
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Zebra Danio,Other,2,0,0,0,0,0,1.0,Whole organism,Renewal,,1000.0,3.0,0.04,-1.3979400086720375,2013
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Zebra Danio,Other,2,0,0,0,0,0,1.0,Whole organism,Renewal,,500.0,2.6989700043360187,0.071,-1.1487416512809248,2013
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Zebra Danio,Other,2,0,0,0,0,0,1.0,Whole organism,Renewal,,100.0,2.0,0.118,-0.9281179926938746,2013
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Zebra Danio,Other,2,0,0,0,0,0,1.0,Whole organism,Renewal,,140784.07200000001,5.148553522463728,1.4,0.146128035678238,2019
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Guppy,Other,2,0,0,0,0,0,1.0,Whole organism,Renewal,,0.94,-0.026872146400301365,2.36,0.37291200297010657,2024
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Goldfish,Other,2,0,0,0,0,0,1.0,Whole organism,Flow-through,,433.2,2.636688447953283,2.59,0.4132997640812518,2023
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Goldfish,Other,2,0,0,0,0,0,1.0,Whole organism,Flow-through,,456.3,2.659250468772661,2.71,0.4329692908744057,2023
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Zebra Danio,Other,2,0,0,0,0,0,1.0,Whole organism,Static,,5623.081464,3.749974375365955,2.77,0.4424797690644486,2022
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Common Carp,Fish,3,1,1,0,0,0,1.0,Whole organism,Flow-through,,47.6,1.677606952720493,3.1,0.4913616938342727,2012
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Goldfish,Other,2,0,0,0,0,0,1.0,Whole organism,Flow-through,,440.09999999999997,2.643551368562945,3.12,0.4941545940184428,2023
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Goldfish,Other,2,0,0,0,0,0,1.0,Whole organism,Flow-through,,451.1,2.6542728270977105,3.73,0.5717088318086876,2023
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Goldfish,Other,2,0,0,0,0,0,1.0,Whole organism,Flow-through,,471.5,2.6734816970733473,3.87,0.5877109650189114,2023
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Goldfish,Other,2,0,0,0,0,0,1.0,Liver,Flow-through,,471.5,2.6734816970733473,3.89,0.5899496013257077,2023
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Goldfish,Other,2,0,0,0,0,0,1.0,Liver,Flow-through,,456.3,2.659250468772661,3.93,0.5943925503754267,2023
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Goldfish,Other,2,0,0,0,0,0,1.0,Whole organism,Flow-through,,411.7,2.614580866997486,3.98,0.5998830720736879,2023
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Goldfish,Other,2,0,0,0,0,0,1.0,Liver,Flow-through,,433.2,2.636688447953283,4.51,0.6541765418779605,2023
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Goldfish,Other,2,0,0,0,0,0,1.0,Liver,Flow-through,,440.09999999999997,2.643551368562945,4.6,0.6627578316815741,2023
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Common Carp,Fish,3,1,1,0,0,0,1.0,Whole organism,Flow-through,,4.71,0.6730209071288962,,,2012
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Goldfish,Other,2,0,0,0,0,0,1.0,Blood,Flow-through,,456.3,2.659250468772661,5.21,0.7168377232995244,2023
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Goldfish,Other,2,0,0,0,0,0,1.0,Liver,Flow-through,,411.7,2.614580866997486,5.7,0.7558748556724915,2023
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Goldfish,Other,2,0,0,0,0,0,1.0,Liver,Flow-through,,451.1,2.6542728270977105,6.45,0.8095597146352678,2023
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Goldfish,Other,2,0,0,0,0,0,1.0,Blood,Flow-through,,471.5,2.6734816970733473,6.5,0.8129133566428556,2023
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Goldfish,Other,2,0,0,0,0,0,1.0,Blood,Flow-through,,411.7,2.614580866997486,6.51,0.8135809885681919,2023
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Goldfish,Other,2,0,0,0,0,0,1.0,Blood,Flow-through,,433.2,2.636688447953283,6.53,0.814913181275074,2023
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Zebra Danio,Other,2,0,0,0,0,0,1.0,Whole organism,Renewal,,8695.486799999999,3.9392939001553917,6.8,0.8325089127062363,2019
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Zebra Danio,Other,2,0,0,0,0,0,1.0,Whole organism,Renewal,,16976.9028,4.229858462141208,6.9,0.8388490907372553,2019
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Goldfish,Other,2,0,0,0,0,0,1.0,Blood,Flow-through,,440.09999999999997,2.643551368562945,7.73,0.888179493918325,2023
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Goldfish,Other,2,0,0,0,0,0,1.0,Blood,Flow-through,,451.1,2.6542728270977105,9.39,0.9726655922661109,2023
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Zebra Danio,Other,2,0,0,0,0,0,1.0,Muscle,Renewal,,99376.992,4.997285847133078,10.64,1.0269416279590293,2025
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Zebra Danio,Other,2,0,0,0,0,0,1.0,Ovaries,Renewal,,99376.992,4.997285847133078,13.28,1.1231980750319988,2025
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Zebra Danio,Other,2,0,0,0,0,0,1.0,Whole organism,Static,,1055.8805399999999,3.0236147858554276,14.31,1.1556396337597763,2022
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Fathead Minnow,Fish,3,1,1,0,0,0,1.0,Plasma,Flow-through,,2040.0,3.3096301674258988,14.9,1.173186268412274,2023
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Zebra Danio,Other,2,0,0,0,0,0,1.0,Brain,Renewal,,99376.992,4.997285847133078,16.82,1.2258259914618934,2025
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Fathead Minnow,Fish,3,1,1,0,0,0,1.0,Plasma,Flow-through,,4990.0,3.6981005456233897,17.0,1.2304489213782739,2023
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Zebra Danio,Other,2,0,0,0,0,0,1.0,Whole organism,Renewal,,1631.4389520000002,3.212570827247047,17.0,1.2304489213782739,2021
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Fathead Minnow,Fish,3,1,1,0,0,0,1.0,Plasma,Flow-through,,481.0,2.682145076373832,17.2,1.235528446907549,2023
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Fathead Minnow,Fish,3,1,1,0,0,0,1.0,Plasma,Flow-through,,16620.0,4.220631019448092,19.7,1.294466226161593,2023
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Zebra Danio,Other,2,0,0,0,0,0,1.0,Whole organism,Renewal,,9.58,0.9813655090785445,,,2015
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Zebra Danio,Other,2,0,0,0,0,0,1.0,Whole organism,Renewal,,9.43,0.9745116927373284,,,2015
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Fathead Minnow,Fish,3,1,1,0,0,0,1.0,Plasma,Flow-through,,182.0,2.2600713879850747,22.2,1.3463529744506386,2023
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Zebra Danio,Other,2,0,0,0,0,0,1.0,Whole organism,Renewal,,86.954868,1.9392939001553917,24.62,1.3912880485952974,2025
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Zebra Danio,Other,2,0,0,0,0,0,1.0,Whole organism,Renewal,,819.860184,2.9137397956830036,26.64,1.4255342204982635,2025
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Zebra Danio,Other,2,0,0,0,0,0,1.0,Whole organism,Renewal,,9.5236284,0.9788024414390654,30.41,1.4830164201441323,2025
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Zebra Danio,Other,2,0,0,0,0,0,1.0,Whole organism,Renewal,,173.909736,2.240323895819373,32.0,1.505149978319906,2021
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Zebra Danio,Other,2,0,0,0,0,0,1.0,Intestinal tract,Renewal,,99376.992,4.997285847133078,44.74,1.6506959797606109,2025
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Zebra Danio,Other,2,0,0,0,0,0,1.0,Gill(s),Renewal,,99376.992,4.997285847133078,51.26,1.7097786018482253,2025
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Zebra Danio,Other,2,0,0,0,0,0,1.0,Liver,Renewal,,99376.992,4.997285847133078,63.63,1.8036619232362243,2025
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Zebra Danio,Other,2,0,0,0,0,0,1.0,Blood,Renewal,,99376.992,4.997285847133078,76.08,1.8812705039293576,2025
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Zebra Danio,Other,2,0,0,0,0,0,1.0,Whole organism,Static,,460.0,2.662757831681574,298.0,2.4742162640762553,2025
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Common Carp,Fish,3,1,1,0,0,0,1.0,Muscle,Renewal,,9.03,0.9556877503135057,0.12,-0.9208187539523752,2023
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Common Carp,Fish,3,1,1,0,0,0,1.0,Muscle,Renewal,,92.1,1.964259630196849,0.14,-0.8538719643217619,2023
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Common Carp,Fish,3,1,1,0,0,0,1.0,Muscle,Renewal,,92.1,1.964259630196849,0.42,-0.37675070960209955,2023
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Common Carp,Fish,3,1,1,0,0,0,1.0,Brain,Renewal,,92.1,1.964259630196849,0.68,-0.16749108729376366,2023
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Common Carp,Fish,3,1,1,0,0,0,1.0,Gonad(s),Renewal,,92.1,1.964259630196849,0.75,-0.12493873660829995,2023
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Common Carp,Fish,3,1,1,0,0,0,1.0,Scale,Renewal,,92.1,1.964259630196849,0.76,-0.11918640771920865,2023
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Common Carp,Fish,3,1,1,0,0,0,1.0,Intestinal tract,Renewal,,92.1,1.964259630196849,0.83,-0.08092190762392612,2023
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Common Carp,Fish,3,1,1,0,0,0,1.0,"Skin, epidermis",Renewal,,92.1,1.964259630196849,0.87,-0.060480747381381476,2023
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Common Carp,Fish,3,1,1,0,0,0,1.0,Liver,Renewal,,92.1,1.964259630196849,0.97,-0.01322826573375516,2023
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Common Carp,Fish,3,1,1,0,0,0,1.0,Liver,Renewal,,92.1,1.964259630196849,0.98,-0.00877392430750515,2023
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Common Carp,Fish,3,1,1,0,0,0,1.0,Intestinal tract,Renewal,,92.1,1.964259630196849,1.18,0.07188200730612536,2023
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Common Carp,Fish,3,1,1,0,0,0,1.0,Gill(s),Renewal,,92.1,1.964259630196849,1.56,0.1931245983544616,2023
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Common Carp,Fish,3,1,1,0,0,0,1.0,Kidney,Renewal,,92.1,1.964259630196849,1.57,0.19589965240923377,2023
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Common Carp,Fish,3,1,1,0,0,0,1.0,Gill(s),Renewal,,92.1,1.964259630196849,1.63,0.21218760440395779,2023
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Common Carp,Fish,3,1,1,0,0,0,1.0,Kidney,Renewal,,92.1,1.964259630196849,1.78,0.250420002308894,2023
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Common Carp,Fish,3,1,1,0,0,0,1.0,Brain,Renewal,,9.03,0.9556877503135057,2.31,0.36361197989214433,2023
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Common Carp,Fish,3,1,1,0,0,0,1.0,Gonad(s),Renewal,,9.03,0.9556877503135057,2.45,0.3891660843645325,2023
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Common Carp,Fish,3,1,1,0,0,0,1.0,Liver,Renewal,,9.03,0.9556877503135057,3.32,0.5211380837040362,2023
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Common Carp,Fish,3,1,1,0,0,0,1.0,Muscle,Renewal,,9.03,0.9556877503135057,5.16,0.7126497016272114,2023
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Zebra Danio,Other,2,0,0,0,0,0,1.0,Whole organism,Renewal,,33010.0,4.518645524330312,5.17,0.7134905430939426,2020
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Common Carp,Fish,3,1,1,0,0,0,1.0,Intestinal tract,Renewal,,92.1,1.964259630196849,5.97,0.7759743311293691,2023
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Zebra Danio,Other,2,0,0,0,0,0,1.0,Whole organism,Renewal,,19000.0,4.278753600952829,6.52,0.8142475957319202,2020
PFOA,335-67-1,Carboxylate,8.0,414.1,5.3,Common Carp,Fish,3,1,1,0,0,0,1.0,Liver,Renewal,,9.03,0.9556877503135057,6.55,0.8162412999917831,2023
